question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
breastmnist_0079,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0080,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0081,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,True,False,,0.2
breastmnist_0082,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0083,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0084,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
breastmnist_0086,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,True,False,,0.2
breastmnist_0085,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,False,True,,0.2
breastmnist_0087,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0088,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0089,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
breastmnist_0090,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0091,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0092,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0093,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0094,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0095,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
breastmnist_0096,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0097,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,True,False,,0.2
breastmnist_0098,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,True,False,,0.2
breastmnist_0099,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
breastmnist_0100,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,True,False,,0.2
breastmnist_0102,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0103,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
breastmnist_0101,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0105,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,True,True,,0.2
breastmnist_0107,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,True,False,,0.2
breastmnist_0106,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,True,True,,0.2
breastmnist_0104,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,True,True,,0.2
breastmnist_0108,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0109,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,A,B,A,True,True,False,,0.2
breastmnist_0111,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,A,A,A,False,False,False,,0.2
breastmnist_0110,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
breastmnist_0112,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
breastmnist_0113,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
breastmnist_0114,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,malignant,A,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
breastmnist_0115,Breastmnist,What type of breast tissue is shown in this ultrasound image?,Classification,"normal, benign",B,2,"A,B",malignant,"normal, benign",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,B,A,B,True,False,True,,0.2
